,Parcel ID,Address,sale_date,sale_price,yr_built,square_feet,full_address,unique_ID,price_sf,sale_year,year,month,year-month
6414,0500010035,460 SE OGLESBY BRIDGE RD,2021-06-17,285000.0,1965,2200,460 Se Oglesby Bridge Rd Rockdale County GA,0500010035-6/17/2021-285000.0,129.54545454545453,2021,2021,6,2021-6
6415,045B010058,1675 SW CHERRY HILL RD,2021-06-17,130000.0,1984,1440,1675 Sw Cherry Hill Rd Rockdale County GA,045B010058-6/17/2021-130000.0,90.27777777777777,2021,2021,6,2021-6
6416,C090020017,2012 SW APPALOOSA WAY,2021-06-17,181000.0,2004,1500,2012 Sw Appaloosa Way Rockdale County GA,C090020017-6/17/2021-181000.0,120.66666666666667,2021,2021,6,2021-6
6417,027A010098,1740 SW AMBERBROOK CT,2021-06-17,220500.0,1973,2912,1740 Sw Amberbrook Ct Rockdale County GA,027A010098-6/17/2021-220500.0,75.72115384615384,2021,2021,6,2021-6
6418,034001012G,830 NW PLEASANT HILL RD,2021-06-17,375000.0,2004,2099,830 Nw Pleasant Hill Rd Rockdale County GA,034001012G-6/17/2021-375000.0,178.65650309671273,2021,2021,6,2021-6
6419,045B010012,1624 SW CHERRY HILL CT,2021-06-17,120000.0,1984,1032,1624 Sw Cherry Hill Ct Rockdale County GA,045B010012-6/17/2021-120000.0,116.27906976744185,2021,2021,6,2021-6
6420,093B010075,2531 SE DUKES CIR,2021-06-17,210000.0,1973,2879,2531 Se Dukes Cir Rockdale County GA,093B010075-6/17/2021-210000.0,72.9419937478291,2021,2021,6,2021-6
6421,011C010003,1015 SW FALLS BROOKE DR,2021-06-16,260000.0,2001,2326,1015 Sw Falls Brooke Dr Rockdale County GA,011C010003-6/16/2021-260000.0,111.7798796216681,2021,2021,6,2021-6
6422,010A010002,2485 SW TURNER RD,2021-06-16,217000.0,1996,1419,2485 Sw Turner Rd Rockdale County GA,010A010002-6/16/2021-217000.0,152.9245947850599,2021,2021,6,2021-6
6423,0410010201,1520 NW RENA CT,2021-06-16,170000.0,1975,1188,1520 Nw Rena Ct Rockdale County GA,0410010201-6/16/2021-170000.0,143.0976430976431,2021,2021,6,2021-6
6424,058001002L,5303 NE HOLLY BROOKE LN,2021-06-16,475000.0,1996,2914,5303 Ne Holly Brooke Ln Rockdale County GA,058001002L-6/16/2021-475000.0,163.00617707618395,2021,2021,6,2021-6
6425,C240050022,1030 NE EAST VIEW RD,2021-06-16,348000.0,2007,2635,1030 Ne East View Rd Rockdale County GA,C240050022-6/16/2021-348000.0,132.06831119544592,2021,2021,6,2021-6
6426,0630290130,2304 NE EAST LAKE DR,2021-06-15,280000.0,1988,2100,2304 Ne East Lake Dr Rockdale County GA,0630290130-6/15/2021-280000.0,133.33333333333334,2021,2021,6,2021-6
6427,C060050003,1415 NW SPRINGWOOD DR,2021-06-15,390000.0,1967,2443,1415 Nw Springwood Dr Rockdale County GA,C060050003-6/15/2021-390000.0,159.63978714695048,2021,2021,6,2021-6
6428,046B010364,2471 SE WEATHERSTONE CIR,2021-06-15,365000.0,2000,2776,2471 Se Weatherstone Cir Rockdale County GA,046B010364-6/15/2021-365000.0,131.4841498559078,2021,2021,6,2021-6
6429,050A010154,1142 SE PLANTATION DR,2021-06-15,197000.0,1989,1391,1142 Se Plantation Dr Rockdale County GA,050A010154-6/15/2021-197000.0,141.62473040977713,2021,2021,6,2021-6
6430,0780110006,3424 SE RICHMOND DR,2021-06-15,125000.0,1997,1468,3424 Se Richmond Dr Rockdale County GA,0780110006-6/15/2021-125000.0,85.14986376021798,2021,2021,6,2021-6
6431,064A010018,2212 NE BLUE RIDGE LN,2021-06-15,235000.0,2002,1858,2212 Ne Blue Ridge Ln Rockdale County GA,064A010018-6/15/2021-235000.0,126.48008611410118,2021,2021,6,2021-6
6432,092001010A,355 NE GLENN RD,2021-06-15,100000.0,1973,1893,355 Ne Glenn Rd Rockdale County GA,092001010A-6/15/2021-100000.0,52.826201796090864,2021,2021,6,2021-6
6433,0300010077,1807 SW HIGHRIDGE DR,2021-06-14,430000.0,1978,2199,1807 Sw Highridge Dr Rockdale County GA,0300010077-6/14/2021-430000.0,195.54342883128695,2021,2021,6,2021-6
6434,0640010349,1312 NE RIVER CLUB DR,2021-06-14,219000.0,2004,1821,1312 Ne River Club Dr Rockdale County GA,0640010349-6/14/2021-219000.0,120.26359143327842,2021,2021,6,2021-6
6435,0680010063,1261 NE BROOKSTONE CIR,2021-06-14,321070.0,2021,2884,1261 Ne Brookstone Cir Rockdale County GA,0680010063-6/14/2021-321070.0,111.32801664355063,2021,2021,6,2021-6
6436,079D010008,3714 SE WINDY HILL DR,2021-06-14,272000.0,1988,1499,3714 Se Windy Hill Dr Rockdale County GA,079D010008-6/14/2021-272000.0,181.45430286857905,2021,2021,6,2021-6
6437,0260010036,2030 SW MEADOWBROOK CIR,2021-06-14,232000.0,1972,1923,2030 Sw Meadowbrook Cir Rockdale County GA,0260010036-6/14/2021-232000.0,120.64482579303173,2021,2021,6,2021-6
6438,0680010069,1308 NE BROOKSTONE LAKE DR,2021-06-14,303525.0,2021,2540,1308 Ne Brookstone Lake Dr Rockdale County GA,0680010069-6/14/2021-303525.0,119.49803149606299,2021,2021,6,2021-6
6439,077D010181,1519 SE MONTAUK POINT,2021-06-14,375000.0,2006,2896,1519 Se Montauk Point Rockdale County GA,077D010181-6/14/2021-375000.0,129.4889502762431,2021,2021,6,2021-6
6440,0660010026,1737 NE RIVER ST,2021-06-11,150000.0,1967,874,1737 Ne River St Rockdale County GA,0660010026-6/11/2021-150000.0,171.62471395881008,2021,2021,6,2021-6
6441,0680010033,1213 NE BROOKSTONE CIR,2021-06-11,310000.0,2019,2864,1213 Ne Brookstone Cir Rockdale County GA,0680010033-6/11/2021-310000.0,108.24022346368714,2021,2021,6,2021-6
6442,0440010162,1706 SW PROSPECT WAY,2021-06-11,303000.0,2020,1968,1706 Sw Prospect Way Rockdale County GA,0440010162-6/11/2021-303000.0,153.96341463414635,2021,2021,6,2021-6
6443,068A010111,1919 NE CORNERSTONE PASS,2021-06-11,255000.0,2006,3226,1919 Ne Cornerstone Pass Rockdale County GA,068A010111-6/11/2021-255000.0,79.04525728456292,2021,2021,6,2021-6
6444,0440010159,1700 SW PROSPECT WAY,2021-06-11,290450.0,2020,1988,1700 Sw Prospect Way Rockdale County GA,0440010159-6/11/2021-290450.0,146.10160965794768,2021,2021,6,2021-6
6445,0770020081,2753 SE HARVEST DR,2021-06-11,575000.0,1981,5840,2753 Se Harvest Dr Rockdale County GA,0770020081-6/11/2021-575000.0,98.45890410958904,2021,2021,6,2021-6
6446,0190050018,2738 NW LAKE CAPRI DR,2021-06-10,270000.0,1964,1660,2738 Nw Lake Capri Dr Rockdale County GA,0190050018-6/10/2021-270000.0,162.65060240963857,2021,2021,6,2021-6
6447,080A010185,1739 SE BRANDY WOODS TRL,2021-06-10,217000.0,1985,1482,1739 Se Brandy Woods Trl Rockdale County GA,080A010185-6/10/2021-217000.0,146.42375168690958,2021,2021,6,2021-6
6448,011B010145,1431 SW SCENIC BROOK TRL,2021-06-10,236000.0,1999,2266,1431 Sw Scenic Brook Trl Rockdale County GA,011B010145-6/10/2021-236000.0,104.14827890556046,2021,2021,6,2021-6
6449,051A010118,5075 SW EAST SHORE DR,2021-06-10,289900.0,1973,2417,5075 Sw East Shore Dr Rockdale County GA,051A010118-6/10/2021-289900.0,119.94207695490277,2021,2021,6,2021-6
6450,079B010200,2339 SE BENJI BLVD,2021-06-10,309000.0,1988,2621,2339 Se Benji Blvd Rockdale County GA,079B010200-6/10/2021-309000.0,117.89393361312476,2021,2021,6,2021-6
6451,0550010043,2386 NE ZINGARA RD,2021-06-10,175000.0,1945,1442,2386 Ne Zingara Rd Rockdale County GA,0550010043-6/10/2021-175000.0,121.35922330097087,2021,2021,6,2021-6
6452,028A010093,2713 SW CHIMNEY ROCK LN,2021-06-10,365000.0,1997,2817,2713 Sw Chimney Rock Ln Rockdale County GA,028A010093-6/10/2021-365000.0,129.57046503372382,2021,2021,6,2021-6
6453,0630290097,2355 NE LAKESHORE DR,2021-06-10,240000.0,1958,2468,2355 Ne Lakeshore Dr Rockdale County GA,0630290097-6/10/2021-240000.0,97.24473257698541,2021,2021,6,2021-6
6454,046B010526,2561 SE LENNOX RD,2021-06-09,315000.0,2003,3232,2561 Se Lennox Rd Rockdale County GA,046B010526-6/9/2021-315000.0,97.4628712871287,2021,2021,6,2021-6
6460,025A010456,3494 SW HEATHERVALE WAY,2021-06-09,305000.0,1998,1899,3494 Sw Heathervale Way Rockdale County GA,025A010456-6/9/2021-305000.0,160.61084781463927,2021,2021,6,2021-6
6461,051B010352,5162 SE BRENTWOOD LN,2021-06-09,286000.0,1987,2098,5162 Se Brentwood Ln Rockdale County GA,051B010352-6/9/2021-286000.0,136.32030505243088,2021,2021,6,2021-6
6462,077B010272,1130 SE ARDEENA WAY,2021-06-09,237700.0,1993,2745,1130 Se Ardeena Way Rockdale County GA,077B010272-6/9/2021-237700.0,86.59380692167578,2021,2021,6,2021-6
6463,0890010049,2951 NE CENTENNIAL DR,2021-06-09,418444.0,2021,3044,2951 Ne Centennial Dr Rockdale County GA,0890010049-6/9/2021-418444.0,137.4651773981603,2021,2021,6,2021-6
6465,092A010039,2284 NE GINGER LAKE DR,2021-06-09,382000.0,2019,2817,2284 Ne Ginger Lake Dr Rockdale County GA,092A010039-6/9/2021-382000.0,135.60525381611643,2021,2021,6,2021-6
6466,033A010067,3011 SW RIVER GARDEN RD,2021-06-09,154675.0,2001,1347,3011 Sw River Garden Rd Rockdale County GA,033A010067-6/9/2021-154675.0,114.82925018559763,2021,2021,6,2021-6
6469,0580010062,2211 NE ROCKBERRY CT,2021-06-09,390000.0,2000,3343,2211 Ne Rockberry Ct Rockdale County GA,0580010062-6/9/2021-390000.0,116.66168112473827,2021,2021,6,2021-6
6470,086001012B,3250 NE HIGHWAY 138,2021-06-09,200000.0,1985,1356,3250 Ne Highway 138 Rockdale County GA,086001012B-6/9/2021-200000.0,147.49262536873155,2021,2021,6,2021-6
6471,C240030008,1061 NE FOREST LN,2021-06-09,215000.0,1963,1549,1061 Ne Forest Ln Rockdale County GA,C240030008-6/9/2021-215000.0,138.79922530664945,2021,2021,6,2021-6
6472,0410010117,1402 NW IRWIN BRIDGE RD,2021-06-09,60000.0,1981,1160,1402 Nw Irwin Bridge Rd Rockdale County GA,0410010117-6/9/2021-60000.0,51.724137931034484,2021,2021,6,2021-6
6477,031B010040,2407 SW HIGH MEADOWS CT,2021-06-08,165000.0,2003,2358,2407 Sw High Meadows Ct Rockdale County GA,031B010040-6/8/2021-165000.0,69.97455470737914,2021,2021,6,2021-6
6478,047B010082,2911 SE HAPPY HOLLOW DR,2021-06-08,228000.0,1973,1774,2911 Se Happy Hollow Dr Rockdale County GA,047B010082-6/8/2021-228000.0,128.52311161217588,2021,2021,6,2021-6
6479,0280010127,2213 SW HERITAGE CROSSING,2021-06-08,170000.0,1986,1477,2213 Sw Heritage Crossing Rockdale County GA,0280010127-6/8/2021-170000.0,115.09817197020989,2021,2021,6,2021-6
6480,080C01005B,3800 SE HIGHWAY 20,2021-06-08,400000.0,2000,3296,3800 Se Highway 20 Rockdale County GA,080C01005B-6/8/2021-400000.0,121.35922330097087,2021,2021,6,2021-6
6481,0640010329,1352 NE RIVER CLUB DR,2021-06-07,239900.0,2005,2440,1352 Ne River Club Dr Rockdale County GA,0640010329-6/7/2021-239900.0,98.31967213114754,2021,2021,6,2021-6
6482,012A010142,1401 SW HADLOW CT,2021-06-07,350000.0,2003,3126,1401 Sw Hadlow Ct Rockdale County GA,012A010142-6/7/2021-350000.0,111.96417146513116,2021,2021,6,2021-6
6483,0110010070,1477 SW KINGS POINT WAY,2021-06-04,407900.0,2021,3938,1477 Sw Kings Point Way Rockdale County GA,0110010070-6/4/2021-407900.0,103.58049771457593,2021,2021,6,2021-6
6484,0480010111,3395 SE SQUIRE LN,2021-06-04,230000.0,1979,1602,3395 Se Squire Ln Rockdale County GA,0480010111-6/4/2021-230000.0,143.57053682896378,2021,2021,6,2021-6
6485,049A010020,737 SE SUGAR CREEK TRL,2021-06-04,250000.0,1972,2424,737 Se Sugar Creek Trl Rockdale County GA,049A010020-6/4/2021-250000.0,103.13531353135313,2021,2021,6,2021-6
6486,0680010120,1244 NE BROOKSTONE CIR,2021-06-04,290000.0,2020,2576,1244 Ne Brookstone Cir Rockdale County GA,0680010120-6/4/2021-290000.0,112.5776397515528,2021,2021,6,2021-6
6487,0890010071,2790 NE SADDLE TRL,2021-06-04,484090.0,2021,3548,2790 Ne Saddle Trl Rockdale County GA,0890010071-6/4/2021-484090.0,136.4402480270575,2021,2021,6,2021-6
6488,0920010243,2564 NE PATTINGTON WAY,2021-06-04,495000.0,2021,4374,2564 Ne Pattington Way Rockdale County GA,0920010243-6/4/2021-495000.0,113.16872427983539,2021,2021,6,2021-6
6489,010D010113,2237 SW BEDELL DR,2021-06-04,234116.0,2021,1792,2237 Sw Bedell Dr Rockdale County GA,010D010113-6/4/2021-234116.0,130.64508928571428,2021,2021,6,2021-6
6490,C380010125,943 NW NORTH RIDGE DR,2021-06-04,235000.0,1974,1896,943 Nw North Ridge Dr Rockdale County GA,C380010125-6/4/2021-235000.0,123.94514767932489,2021,2021,6,2021-6
6491,0440010160,1702 SW PROSPECT WAY,2021-06-04,286450.0,2020,1988,1702 Sw Prospect Way Rockdale County GA,0440010160-6/4/2021-286450.0,144.08953722334005,2021,2021,6,2021-6
6492,077E010443,3118 SE BAYWOOD CT,2021-06-04,230000.0,2003,1840,3118 Se Baywood Ct Rockdale County GA,077E010443-6/4/2021-230000.0,125.0,2021,2021,6,2021-6
6493,080B010101,3987 SE WOODLAND CIR,2021-06-04,184500.0,1979,1336,3987 Se Woodland Cir Rockdale County GA,080B010101-6/4/2021-184500.0,138.0988023952096,2021,2021,6,2021-6
6494,090B010071,2413 NE WINDRIDGE DR,2021-06-04,190000.0,1988,1494,2413 Ne Windridge Dr Rockdale County GA,090B010071-6/4/2021-190000.0,127.17536813922356,2021,2021,6,2021-6
6495,C160010031,939 SW BRYANT ST,2021-06-04,70000.0,1950,1664,939 Sw Bryant St Rockdale County GA,C160010031-6/4/2021-70000.0,42.06730769230769,2021,2021,6,2021-6
6496,0470010042,34 SE FAIR OAKS DR,2021-06-03,190000.0,1976,1854,34 Se Fair Oaks Dr Rockdale County GA,0470010042-6/3/2021-190000.0,102.48112189859762,2021,2021,6,2021-6
6497,054A010111,2970 NE DAVID LN,2021-06-03,211000.0,1986,1421,2970 Ne David Ln Rockdale County GA,054A010111-6/3/2021-211000.0,148.48698099929626,2021,2021,6,2021-6
6498,011C010033,1240 SW FALLS CREEK CT,2021-06-02,350000.0,2002,2399,1240 Sw Falls Creek Ct Rockdale County GA,011C010033-6/2/2021-350000.0,145.89412255106294,2021,2021,6,2021-6
6499,032A010020,197 SE BRIDGEWOOD DR,2021-06-02,145000.0,1986,1350,197 Se Bridgewood Dr Rockdale County GA,032A010020-6/2/2021-145000.0,107.4074074074074,2021,2021,6,2021-6
6500,028A010247,3004 SW INVERNESS COURT,2021-06-02,475000.0,1998,3542,3004 Sw Inverness Court Rockdale County GA,028A010247-6/2/2021-475000.0,134.10502540937324,2021,2021,6,2021-6
6501,0150020124,3764 SW RAVEN WOOD CH,2021-06-02,370000.0,2005,3080,3764 Sw Raven Wood Ch Rockdale County GA,0150020124-6/2/2021-370000.0,120.12987012987013,2021,2021,6,2021-6
6502,031A010090,3890 SW CARRIAGE LN,2021-06-02,220000.0,1986,1635,3890 Sw Carriage Ln Rockdale County GA,031A010090-6/2/2021-220000.0,134.5565749235474,2021,2021,6,2021-6
6503,C06004030C,1315 NW LAKEVIEW DR,2021-06-02,82000.0,1986,1200,1315 Nw Lakeview Dr Rockdale County GA,C06004030C-6/2/2021-82000.0,68.33333333333333,2021,2021,6,2021-6
6504,0240010020,982 SW WALKER LAKE RD,2021-06-01,50000.0,1953,780,982 Sw Walker Lake Rd Rockdale County GA,0240010020-6/1/2021-50000.0,64.1025641025641,2021,2021,6,2021-6
6505,049B010086,4091 SE SWEET WATER CT,2021-06-01,185000.0,1975,2088,4091 Se Sweet Water Ct Rockdale County GA,049B010086-6/1/2021-185000.0,88.6015325670498,2021,2021,6,2021-6
6506,012001001A,1989 SW MCDANIEL MILL RD,2021-06-01,409000.0,1974,3122,1989 Sw Mcdaniel Mill Rd Rockdale County GA,012001001A-6/1/2021-409000.0,131.0057655349135,2021,2021,6,2021-6
6507,049B010150,459 SE VALLEY WOODS CIR,2022-08-19,225000.0,1984,1425,459 Se Valley Woods Cir Rockdale County GA,049B010150-8/19/2022-225000.0,157.89473684210526,2022,2022,8,2022-8
6508,0360020093,2523 NW HANNAH HAVEN DR,2022-08-08,325000.0,2003,2510,2523 Nw Hannah Haven Dr Rockdale County GA,0360020093-8/8/2022-325000.0,129.4820717131474,2022,2022,8,2022-8
6509,041B010182,1905 NW MILLSTREAM HOLLOW,2022-08-26,245000.0,2018,1589,1905 Nw Millstream Hollow Rockdale County GA,041B010182-8/26/2022-245000.0,154.1850220264317,2022,2022,8,2022-8
6510,064A010268,2017 NE JESSICA WAY,2022-08-09,341000.0,2005,2854,2017 Ne Jessica Way Rockdale County GA,064A010268-8/9/2022-341000.0,119.48142957252978,2022,2022,8,2022-8
6511,075A010182,1870 SE HICKORY ST,2022-08-22,244400.0,1971,1581,1870 Se Hickory St Rockdale County GA,075A010182-8/22/2022-244400.0,154.58570524984188,2022,2022,8,2022-8
6512,077C010284,2401 SE TWIN BRANCHES LN,2022-07-11,347300.0,1997,2567,2401 Se Twin Branches Ln Rockdale County GA,077C010284-7/11/2022-347300.0,135.2941176470588,2022,2022,7,2022-7
6513,076A010048,2101 SE ANN CT,2022-06-07,304000.0,1973,1708,2101 Se Ann Ct Rockdale County GA,076A010048-6/7/2022-304000.0,177.98594847775175,2022,2022,6,2022-6
6514,C230020021,1390 NW SOUTH HICKS CIR,2022-06-10,265000.0,1967,1620,1390 Nw South Hicks Cir Rockdale County GA,C230020021-6/10/2022-265000.0,163.58024691358025,2022,2022,6,2022-6
6515,050A010054,1020 SE PLANTATION BLVD,2022-08-22,265000.0,1987,1700,1020 Se Plantation Blvd Rockdale County GA,050A010054-8/22/2022-265000.0,155.88235294117646,2022,2022,8,2022-8
6516,028A010349,2527 SW HOPE DR,2022-06-17,550000.0,2004,3261,2527 Sw Hope Dr Rockdale County GA,028A010349-6/17/2022-550000.0,168.65992026985586,2022,2022,6,2022-6
6517,031A010039,1616 SW QUAIL RUN,2022-08-09,200000.0,1986,1908,1616 Sw Quail Run Rockdale County GA,031A010039-8/9/2022-200000.0,104.82180293501048,2022,2022,8,2022-8
6518,093D010213,3447 SE SANDSTONE TRL,2022-06-17,375000.0,2016,1813,3447 Se Sandstone Trl Rockdale County GA,093D010213-6/17/2022-375000.0,206.83949255377826,2022,2022,6,2022-6
6519,056A010041,1770 NW LITTLE FAWN TRL,2022-06-30,165000.0,1978,1148,1770 Nw Little Fawn Trl Rockdale County GA,056A010041-6/30/2022-165000.0,143.72822299651568,2022,2022,6,2022-6
6520,080B010245,3995 SE MISTY VALLEY CT,2022-08-18,251900.0,1994,1598,3995 Se Misty Valley Ct Rockdale County GA,080B010245-8/18/2022-251900.0,157.63454317897373,2022,2022,8,2022-8
6522,049A010155,3614 SE SAND HILL DR,2022-07-15,340000.0,1979,1811,3614 Se Sand Hill Dr Rockdale County GA,049A010155-7/15/2022-340000.0,187.74157923799007,2022,2022,7,2022-7
6523,006001017B,4121 SW EAST FAIRVIEW RD,2022-06-30,241200.0,1972,1914,4121 Sw East Fairview Rd Rockdale County GA,006001017B-6/30/2022-241200.0,126.01880877742947,2022,2022,6,2022-6
6524,050A010142,1057 SE PLANTATION BLVD,2022-06-08,290900.0,1990,1388,1057 Se Plantation Blvd Rockdale County GA,050A010142-6/8/2022-290900.0,209.5821325648415,2022,2022,6,2022-6
6525,0550010090,2259 NW WILSON RD,2022-07-13,254100.0,1994,2058,2259 Nw Wilson Rd Rockdale County GA,0550010090-7/13/2022-254100.0,123.46938775510205,2022,2022,7,2022-7
6526,0490010072,2920 SE CAMARY PLACE DR,2022-08-17,400000.0,1990,2392,2920 Se Camary Place Dr Rockdale County GA,0490010072-8/17/2022-400000.0,167.22408026755852,2022,2022,8,2022-8
6527,0550010064,1556 NE PARKERS DR,2022-06-24,126500.0,1870,960,1556 Ne Parkers Dr Rockdale County GA,0550010064-6/24/2022-126500.0,131.77083333333334,2022,2022,6,2022-6
6528,0690010044,1472 B NE PINE LOG RD,2022-06-08,140000.0,1973,1232,1472 B Ne Pine Log Rd Rockdale County GA,0690010044-6/8/2022-140000.0,113.63636363636364,2022,2022,6,2022-6
6529,051A010147,1709 SW ELIZABETH CT,2022-06-21,240920.0,1975,1875,1709 Sw Elizabeth Ct Rockdale County GA,051A010147-6/21/2022-240920.0,128.49066666666667,2022,2022,6,2022-6
6530,0280010114,2208 SW HERITAGE CROSSING,2022-07-18,265000.0,1986,1421,2208 Sw Heritage Crossing Rockdale County GA,0280010114-7/18/2022-265000.0,186.48838845883182,2022,2022,7,2022-7
6531,0480010047,3507 SE SAND HILL DR,2022-08-04,195000.0,1986,1394,3507 Se Sand Hill Dr Rockdale County GA,0480010047-8/4/2022-195000.0,139.88522238163557,2022,2022,8,2022-8
6532,079D010520,2024 SE EVERGREEN DR,2022-06-28,390500.0,2001,2547,2024 Se Evergreen Dr Rockdale County GA,079D010520-6/28/2022-390500.0,153.31762858264625,2022,2022,6,2022-6
6533,047C010218,595 SE LAKERIDGE DR,2022-07-06,185000.0,1975,1954,595 Se Lakeridge Dr Rockdale County GA,047C010218-7/6/2022-185000.0,94.6775844421699,2022,2022,7,2022-7
6534,046A010170,415 SE CINDY DR,2022-08-12,188000.0,1987,1271,415 Se Cindy Dr Rockdale County GA,046A010170-8/12/2022-188000.0,147.91502753737214,2022,2022,8,2022-8
6535,047C010416,569 SE PINE RIDGE TRL,2022-06-09,195000.0,1988,1453,569 Se Pine Ridge Trl Rockdale County GA,047C010416-6/9/2022-195000.0,134.20509291121817,2022,2022,6,2022-6
6536,076B010056,2644 SE SANTA FE CT,2022-08-17,368800.0,2003,2371,2644 Se Santa Fe Ct Rockdale County GA,076B010056-8/17/2022-368800.0,155.54618304512863,2022,2022,8,2022-8
6537,051B010059,630 SE KNOLLWOOD CIR,2022-08-09,335000.0,1979,1970,630 Se Knollwood Cir Rockdale County GA,051B010059-8/9/2022-335000.0,170.0507614213198,2022,2022,8,2022-8
6538,049A010360,560 SE CLUBHOUSE DR,2022-06-27,329600.0,1980,2621,560 Se Clubhouse Dr Rockdale County GA,049A010360-6/27/2022-329600.0,125.75352918733307,2022,2022,6,2022-6
6539,050A010293,581 SE RIBBON LN,2022-06-30,345800.0,1997,2275,581 Se Ribbon Ln Rockdale County GA,050A010293-6/30/2022-345800.0,152.0,2022,2022,6,2022-6
6540,050A010233,553 SE MEDALIST WAY,2022-08-30,350000.0,1995,1841,553 Se Medalist Way Rockdale County GA,050A010233-8/30/2022-350000.0,190.11406844106463,2022,2022,8,2022-8
6541,080C010111,3533 SE TIFFANY DR,2022-08-05,325800.0,1992,2522,3533 Se Tiffany Dr Rockdale County GA,080C010111-8/5/2022-325800.0,129.18318794607455,2022,2022,8,2022-8
6542,064B010114,2508 NE FALLENLEAF CRT,2022-06-13,404700.0,2019,2618,2508 Ne Fallenleaf Crt Rockdale County GA,064B010114-6/13/2022-404700.0,154.58365164247516,2022,2022,6,2022-6
6543,079D010213,1513 SE WINDY OAKS CT,2022-08-22,249800.0,1991,1732,1513 Se Windy Oaks Ct Rockdale County GA,079D010213-8/22/2022-249800.0,144.22632794457274,2022,2022,8,2022-8
6544,047C010003,916 SE DAWN CT,2022-08-29,223300.0,1973,1192,916 Se Dawn Ct Rockdale County GA,047C010003-8/29/2022-223300.0,187.33221476510067,2022,2022,8,2022-8
6545,051C010162,4749 SE CEDAR LAKE DR,2022-08-08,230400.0,1984,1456,4749 Se Cedar Lake Dr Rockdale County GA,051C010162-8/8/2022-230400.0,158.24175824175825,2022,2022,8,2022-8
6547,027A010137,2430 SW AMBERBROOK DR,2022-06-16,298000.0,1999,2144,2430 Sw Amberbrook Dr Rockdale County GA,027A010137-6/16/2022-298000.0,138.99253731343285,2022,2022,6,2022-6
6548,032A010138,4751 SE KENSINGTON CT,2022-08-09,245700.0,1986,1600,4751 Se Kensington Ct Rockdale County GA,032A010138-8/9/2022-245700.0,153.5625,2022,2022,8,2022-8
6549,C060020002,1389 NW IRWIN BRIDGE RD,2022-08-04,217000.0,1966,1637,1389 Nw Irwin Bridge Rd Rockdale County GA,C060020002-8/4/2022-217000.0,132.55956017104458,2022,2022,8,2022-8
6550,054A010081,1290 NE COUNTRY LANE WAY,2022-07-12,248600.0,1983,1512,1290 Ne Country Lane Way Rockdale County GA,054A010081-7/12/2022-248600.0,164.41798941798942,2022,2022,7,2022-7
6551,045B010161,1629 SW SUGARMAPLE DR,2022-06-01,240400.0,1986,1808,1629 Sw Sugarmaple Dr Rockdale County GA,045B010161-6/1/2022-240400.0,132.9646017699115,2022,2022,6,2022-6
6552,0330010047,307 SW WINDING STREAM TRL,2022-08-12,310000.0,1986,2008,307 Sw Winding Stream Trl Rockdale County GA,0330010047-8/12/2022-310000.0,154.3824701195219,2022,2022,8,2022-8
6553,0180030007,3045 NW RIVIERA DR,2022-07-12,220750.0,1972,1566,3045 Nw Riviera Dr Rockdale County GA,0180030007-7/12/2022-220750.0,140.96424010217115,2022,2022,7,2022-7
6554,086A010070,3230 NE MARBLEHEAD CV,2022-08-12,455000.0,1992,1908,3230 Ne Marblehead Cv Rockdale County GA,086A010070-8/12/2022-455000.0,238.46960167714886,2022,2022,8,2022-8
6555,0180020023,2910 NW BARCELONA WAY,2022-08-01,243800.0,1965,1944,2910 Nw Barcelona Way Rockdale County GA,0180020023-8/1/2022-243800.0,125.41152263374485,2022,2022,8,2022-8
6556,C380010032,1610 NW RIDGEVIEW DR,2022-07-01,225000.0,1973,1824,1610 Nw Ridgeview Dr Rockdale County GA,C380010032-7/1/2022-225000.0,123.35526315789474,2022,2022,7,2022-7
6557,C250010051,1100 NE EAST VIEW CIR,2022-07-15,134500.0,1973,1134,1100 Ne East View Cir Rockdale County GA,C250010051-7/15/2022-134500.0,118.60670194003528,2022,2022,7,2022-7
6558,046B010320,2250 SE WEATHERSTONE CIR,2022-07-08,440500.0,1991,2357,2250 Se Weatherstone Cir Rockdale County GA,046B010320-7/8/2022-440500.0,186.8901145523971,2022,2022,7,2022-7
6559,0410010048,1141 NW FOREST VILLA DR,2022-07-13,130000.0,1974,1160,1141 Nw Forest Villa Dr Rockdale County GA,0410010048-7/13/2022-130000.0,112.06896551724138,2022,2022,7,2022-7
6560,0300010254,2585 SW ABBEY RIDGE RD,2022-06-07,342200.0,1985,2396,2585 Sw Abbey Ridge Rd Rockdale County GA,0300010254-6/7/2022-342200.0,142.82136894824708,2022,2022,6,2022-6
6561,026A010059,2668 SW OLDE IVY LN,2022-08-19,475000.0,2002,3163,2668 Sw Olde Ivy Ln Rockdale County GA,026A010059-8/19/2022-475000.0,150.17388555169143,2022,2022,8,2022-8
6562,0290020049,144 SW OLD MILL TRL,2022-07-29,145000.0,1981,1352,144 Sw Old Mill Trl Rockdale County GA,0290020049-7/29/2022-145000.0,107.24852071005917,2022,2022,7,2022-7
6563,046B010023,944 SE LOST VALLEY DR,2022-07-19,385000.0,1984,2961,944 Se Lost Valley Dr Rockdale County GA,046B010023-7/19/2022-385000.0,130.02364066193854,2022,2022,7,2022-7
